saleprice,x0_20,x0_30,x0_40,x0_45,x0_50,x0_60,x0_70,x0_75,x0_80,x0_85,x0_90,x0_120,x0_150,x0_160,x0_180,x0_190,x1_A (agr),x1_C (all),x1_FV,x1_I (all),x1_RH,x1_RL,x1_RM,x2_Bnk,x2_HLS,x2_Low,x2_Lvl,x3_Corner,x3_CulDSac,x3_FR2,x3_FR3,x3_Inside,x4_Blmngtn,x4_Blueste,x4_BrDale,x4_BrkSide,x4_ClearCr,x4_CollgCr,x4_Crawfor,x4_Edwards,x4_Gilbert,x4_Greens,x4_GrnHill,x4_IDOTRR,x4_MeadowV,x4_Mitchel,x4_NAmes,x4_NPkVill,x4_NWAmes,x4_NoRidge,x4_NridgHt,x4_OldTown,x4_SWISU,x4_Sawyer,x4_SawyerW,x4_Somerst,x4_StoneBr,x4_Timber,x4_Veenker,x5_1Fam,x5_2fmCon,x5_Duplex,x5_Twnhs,x5_TwnhsE,x6_1.5Fin,x6_1.5Unf,x6_1Story,x6_2.5Fin,x6_2.5Unf,x6_2Story,x6_SFoyer,x6_SLvl,x7_Flat,x7_Gable,x7_Gambrel,x7_Hip,x7_Mansard,x7_Shed,x8_AsbShng,x8_AsphShn,x8_BrkComm,x8_BrkFace,x8_CBlock,x8_CemntBd,x8_HdBoard,x8_ImStucc,x8_MetalSd,x8_Plywood,x8_Stone,x8_Stucco,x8_VinylSd,x8_Wd Sdng,x8_WdShing,x9_AsbShng,x9_AsphShn,x9_Brk Cmn,x9_BrkFace,x9_CBlock,x9_CmentBd,x9_HdBoard,x9_ImStucc,x9_MetalSd,x9_Plywood,x9_Stone,x9_Stucco,x9_VinylSd,x9_Wd Sdng,x9_Wd Shng,x10_BrkCmn,x10_BrkFace,x10_None,x10_Stone,x11_BrkTil,x11_CBlock,x11_PConc,x11_Slab,x11_Stone,x11_Wood,x12_N,x12_Y,x13_2Types,x13_Attchd,x13_Basment,x13_BuiltIn,x13_CarPort,x13_Detchd,x13_NA,x14_COD,x14_CWD,x14_Con,x14_ConLD,x14_ConLI,x14_ConLw,x14_New,x14_Oth,x14_WD ,lot_shape,overall_qual,overall_cond,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,paved_drive,exter_qual_cond,bsmt_qual_cond,bsmt_total_bath,total_bath,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,property_age,garage_age,age_remod_add,1st_flr_sf_total_bsmt_sf,bsmtfin_sf_1_total_bsmt_sf,gr_liv_area_2nd_flr_sf,gr_liv_area_1st_flr_sf
79000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.08768275818639727,-0.5222862255033951,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,-1.1976991631384175,-0.28756221289728456,-2.2443023384795087,-4.681823484504608,-0.8154437508926827,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,-1.0298348831755724,-0.8022813026209258,-0.9351723895039631,-0.9173038674625575,-0.9657277839997109,-1.9224661334549926,-2.3307839392456753,-3.4134159797397112,-0.1866334675796228,-0.22800891219899647,-0.8825609703128559,-1.2009238147435406,0.06349625257261776,-0.07304494738792706,-0.567608178640312,-0.9857276112040195,-0.2868045471721387,-0.009160550664036995,-1.123613776767203,-1.5472130756334355,0.45245694419040833,-0.8324007372846424,-2.198528955993074,-0.7548593975141346,-0.6071325542717841,1.6628931461361762,-0.09867461229890727,-0.28391560049310716,1.5745215586564258,1.988376764242466,0.546547856084313,-1.0120803949523158,-0.7356963548211081,-0.060512800487202055,-1.065675735928595
149900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.791723728330119,1.2825763006032749,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,0.6809996438720953,-0.28756221289728456,-1.2067163293264083,0.2802126640677297,1.1147540293995344,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.9351723895039631,-0.9173038674625575,-0.9657277839997109,-0.815222980642307,0.2823742349394143,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,-1.2009238147435406,0.3676988314376304,-0.043897825477595666,-0.567608178640312,1.0387800156987566,-0.2868045471721387,-1.283147443488777,-0.3780829836230387,-0.7088095540046229,-0.7743920195551854,-1.245695715030564,0.3549851623248173,1.2823908418505363,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,-0.07144583752662706,-0.0012834447405147386,-0.5435786002157396,-0.5516696169143191,0.3252850911696754,-0.655793978005909,-0.9158427378937721
123000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.791723728330119,-0.5222862255033951,-0.6962614839924641,-0.23215219314830488,0.6035548910903061,0.09911508622558537,-0.5793313465053405,-0.2583497596331611,3.9368943317282956,-1.2067163293264083,0.2802126640677297,1.1147540293995344,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.9351723895039631,-0.9173038674625575,-0.9657277839997109,-0.815222980642307,0.2823742349394143,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,-1.2009238147435406,0.15475702623212154,-0.37034559087330726,-0.567608178640312,-0.7162461709339631,3.5437185306179844,-0.9891504682215294,-0.44754237428864413,-0.7869216833489222,-0.7743920195551854,-1.3070761572700575,0.46600751529516043,-0.7548593975141346,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,0.027312206244356114,-0.0012834447405147386,-0.5435786002157396,-0.603109001629825,-0.5992086736468512,-0.655793978005909,-0.9616993354446447
87000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-1.4957646984738406,-3.2295800146634,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,-2.0655583969411997,-0.5793313465053405,-1.1976991631384175,-0.28756221289728456,-2.2443023384795087,0.2802126640677297,1.1147540293995344,-0.24892810292843115,0.7452415060281535,-0.7352802374179661,1.4078378605261435,-0.8022813026209258,0.9932527561202392,-0.9173038674625575,-0.9657277839997109,-0.815222980642307,1.5889533220319592,-3.4134159797397112,-0.1866334675796228,-0.22800891219899647,1.061803346260726,0.35226466417467467,0.06349625257261776,-0.07304494738792706,-0.567608178640312,-0.9857276112040195,-0.2868045471721387,1.1556911013418005,0.08729493383651722,-0.18545828739781758,0.815360740718208,0.5547972573279071,1.4050715841693127,-0.7548593975141346,-0.7351638544194742,1.0525711302974812,-0.09867461229890727,-0.28391560049310716,2.298747212976969,2.0634582815625784,1.552818431130515,-0.1617397690563869,-0.7356963548211081,0.5927495829921833,0.07823334933275984
171000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.08768275818639727,0.3801450375499399,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,1.292354542204221,0.6809996438720953,-0.28756221289728456,-1.2067163293264083,0.2802126640677297,1.1147540293995344,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.292364007629229,0.6429700005578675,-0.4108831294253418,1.3992633249830642,-1.0242048521531306,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,-1.2009238147435406,0.550220378756638,-0.03223897671346311,-0.567608178640312,0.19636744611505114,-0.2868045471721387,-0.004706051038775666,0.08961024685870406,-0.12557232156718812,-0.7743920195551854,-0.7873884129756805,-0.5424455241854561,0.8606163782320693,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,-0.17020388129761022,-0.0012834447405147386,-0.5435786002157396,-0.13608542441907276,0.023779215634525955,-0.655793978005909,-0.5239766355614314
119000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.08768275818639727,-0.5222862255033951,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,0.21132494211946712,-0.28756221289728456,-1.2067163293264083,-2.200805410218439,-0.8154437508926827,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.292364007629229,-0.9173038674625575,-0.9657277839997109,-0.815222980642307,-1.0242048521531306,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,-0.8825609703128559,-1.2009238147435406,0.6719014103026429,-0.07304494738792706,-0.567608178640312,-0.3516536340980046,-0.2868045471721387,0.39174441560948264,-0.058569786561254056,-0.3494937590208461,-0.2593027599673407,-0.513222437639277,-0.8662607203489568,-0.7548593975141346,-0.7351638544194742,1.1489377643772751,-0.09867461229890727,-0.28391560049310716,0.7186185126412383,1.0123170390810037,-0.5435786002157396,-0.2924361852729681,-0.3521035253771181,-0.3702931848097052,-0.48733657069996433
132500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.791723728330119,-0.5222862255033951,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,0.21132494211946712,-0.28756221289728456,-1.2067163293264083,0.2802126640677297,1.1147540293995344,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.292364007629229,-0.9173038674625575,-0.9657277839997109,-0.815222980642307,-1.0242048521531306,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,-1.2009238147435406,0.3676988314376304,-0.31627767972964255,-0.567608178640312,1.6139756949306416,-0.2868045471721387,-1.283147443488777,0.21000652401242004,-0.04746019222288882,-0.7743920195551854,-0.7260079707361873,0.9100969271765329,-0.7548593975141346,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,0.45526372925194986,0.7119909698005538,-0.5435786002157396,-0.04579243087673933,1.0138140421042525,-0.655793978005909,-0.46486909855899833
161000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,1.3203991821010461,1.2825763006032749,-0.6962614839924641,2.39036706462358,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,-1.1976991631384175,-0.28756221289728456,-2.2443023384795087,0.2802126640677297,-0.8154437508926827,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,0.7082207361067483,0.3504443742455051,0.6429700005578675,1.2536508342977657,-0.815222980642307,-1.0242048521531306,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,-0.8825609703128559,-1.2009238147435406,-1.761719220617458,-0.7288551903703834,-0.567608178640312,-0.9857276112040195,-0.2868045471721387,0.026475446338053637,-1.0865687684122134,-0.8676375503380315,1.1759232224296994,0.3338276652657311,-1.1438166027748147,0.7730782820093686,0.2730826342435849,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,1.5416022107327647,1.9508360055824097,2.433305184295942,-0.8534707487172845,-0.7356963548211081,0.782674362758836,-0.4041147584514961
274000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0447064586785662,2.0244401522447677,-0.5222862255033951,0.988341633850455,-0.23215219314830488,0.6035548910903061,0.09911508622558537,0.35651159784944025,1.1506743456247235,-0.28756221289728456,0.8684556889797931,0.2802126640677297,1.1147540293995344,-0.24892810292843115,0.7452415060281535,1.2488862022700544,0.18900148867528554,0.7082207361067483,0.3504443742455051,0.6429700005578675,0.6988061797233965,1.3992633249830642,1.5889533220319592,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,1.1288589036337824,-1.761719220617458,-0.05555667424172822,0.20767358981908277,1.718144991169487,-0.2868045471721387,-0.9201057240299788,0.6939069456494708,0.5201546143456861,0.5859118887199862,0.908757807575652,1.1552712899860407,0.5820860720689307,1.1212899977220314,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,-0.9602682314654756,-0.9022616525818644,-0.5016506595888144,0.4767533005682731,1.415187333749145,0.5167317835722863,0.7017161350551582
125000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.791723728330119,-0.5222862255033951,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,0.6809996438720953,-0.28756221289728456,-1.2067163293264083,0.2802126640677297,-0.8154437508926827,-0.24892810292843115,-1.0632112152668318,-0.7352802374179661,0.18900148867528554,-0.8022813026209258,-0.9351723895039631,0.6429700005578675,0.14396152514902738,-0.815222980642307,-1.0242048521531306,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,-0.8825609703128559,-1.2009238147435406,0.3676988314376304,-0.23029367009416493,-0.567608178640312,0.9210234199504967,-0.2868045471721387,-1.1272399566046307,-0.33640734922367554,-0.6619422763980433,-0.7743920195551854,-1.208867449686868,-0.6442160144082707,-0.7548593975141346,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,0.22482829378632244,0.18642034855976644,-0.5435786002157396,-0.5199632930930893,0.2836920314654288,-0.655793978005909,-0.8875775450006405
98500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,-0.791723728330119,0.3801450375499399,-0.6962614839924641,-0.23215219314830488,-0.6353209379897958,0.09911508622558537,-0.5793313465053405,-1.1976991631384175,-0.28756221289728456,-1.2067163293264083,0.2802126640677297,-0.8154437508926827,-0.24892810292843115,0.7452415060281535,-0.7352802374179661,1.4078378605261435,-0.8022813026209258,0.9932527561202392,-0.9173038674625575,-0.9657277839997109,-1.9224661334549926,-2.3307839392456753,-3.4134159797397112,-0.1866334675796228,-0.22800891219899647,-0.8825609703128559,0.35226466417467467,-0.17986581051939235,-0.1982318359928004,-0.567608178640312,-0.9857276112040195,-0.2868045471721387,1.378416082604867,0.3188262360552018,0.07491547708318008,-0.7743920195551854,-0.6298452778943143,-2.198528955993074,0.18418563469301844,-0.7351638544194742,-0.3929283808994286,-0.09867461229890727,-0.28391560049310716,0.8173765564122214,1.1249393150611724,-0.37586683770803914,0.06161288736854345,-0.7356963548211081,-0.655793978005909,-0.36912062721088235
262000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7176304922127741,1.3203991821010461,-0.5222862255033951,0.988341633850455,-0.23215219314830488,0.6035548910903061,0.09911508622558537,-0.5793313465053405,1.1506743456247235,-0.28756221289728456,0.8684556889797931,0.2802126640677297,1.1147540293995344,-0.24892810292843115,0.7452415060281535,-0.7352802374179661,-1.0298348831755724,0.7082207361067483,-0.9351723895039631,0.6429700005578675,0.14396152514902738,0.29202017217037857,1.5889533220319592,0.3090709542241017,-0.1866334675796228,-0.22800891219899647,1.061803346260726,0.35226466417467467,0.9456837312811543,0.3439046315393635,-0.567608178640312,2.311457069747258,-0.2868045471721387,-0.9089694749668255,1.3120955225733586,1.19191892670666,-0.7743920195551854,0.24789504613044044,1.303301093946498,-0.7548593975141346,1.089282172685109,2.6908039096539786,-0.09867461229890727,-0.28391560049310716,-0.7956714918471702,-0.7145578592815832,-0.5016506595888144,1.2411402166268228,2.403222953404286,-0.655793978005909,0.68239097887075
